,standard_dGr_prime,SD
HMR_2701,1.9354107058998693,1.8221473693847656
HMR_2702,1.9386842111375273,1.8221650123596191
HMR_2703,-191.68629173866066,3.829196430160664e-05
HMR_2704,1.935427275990719,1.8221479654312134
HMR_2705,-1.938628063562156,1.8221834897994995
HMR_2706,-182.55837350399682,2.9900997105869465e-05
HMR_2707,-1.9353762544151891,1.8221678733825684
HMR_2708,-1.9386342624452126,1.8221911191940308
HMR_2709,-182.5583808282154,4.508345955400728e-05
HMR_2710,-1.9353668368813146,1.8221712112426758
HMR_2711,1.9386830190438573,1.8221807479858398
HMR_2712,-127.79089217218643,3.660074798972346e-05
HMR_2713,1.93541261324782,1.822159767150879
HMR_2715,118.66276717719347,1.7263348127016798e-05
HMR_2718,136.91880796544365,4.7261866711778566e-05
HMR_2722,127.79098610031808,3.6437533708522096e-05
HMR_2727,146.0465084534501,1.2145843356847763e-05
HMR_2731,-136.91859632230194,2.980116187245585e-05
HMR_2733,-1.9386476138849602,1.8221739530563354
HMR_2734,146.04672497940422,4.2003543057944626e-05
HMR_2735,-1.9353845990651735,1.822160005569458
HMR_2736,-1.93863664663008,1.8221843242645264
HMR_2737,164.30255290381004,3.1714796932647005e-05
HMR_2738,-1.935378042553623,1.8221642971038818
HMR_2739,-1.9386182883997094,1.8221862316131592
HMR_2740,155.17463100703662,4.2215859139105305e-05
HMR_2741,-1.9353729165547975,1.8221765756607056
HMR_2744,-136.91881040684984,2.7048972697230056e-05
HMR_2748,-127.79069129098933,2.4291686713695526e-05
HMR_2753,-63.904300007033186,2.980116187245585e-05
HMR_2757,-173.4305638459017,5.409794539446011e-05
HMR_2760,-155.1746383312552,5.155936014489271e-05
HMR_2764,146.046507232747,5.17900480190292e-05
HMR_2768,-1.9386671642084252,1.8221619129180908
HMR_2769,-155.17462978633353,4.3860454752575606e-05
HMR_2770,-1.9354064143651613,1.8221383094787598
HMR_2771,-0.7976682200650629,1.822158932685852
HMR_2772,188.3856375935515,4.2215859139105305e-05
HMR_2773,3.7695421723557274,1.8221548795700073
HMR_2774,-1.9386476138847186,1.8221981525421143
HMR_2775,164.3025516831067,3.829196430160664e-05
HMR_2776,-1.9353973544585301,1.822170615196228
HMR_2787,3.051757857974735e-06,2.1793910491396673e-05
HMR_2788,1.9386433223507424,1.8221503496170044
HMR_2789,2.441406195430318e-06,3.8524736737599596e-05
HMR_2790,1.9386366466303073,1.8221479654312134
HMR_2791,7.324218586290954e-06,3.7900816096225753e-05
HMR_2792,1.9386536935584928,1.8221381902694702
HMR_2793,6.10351571594947e-06,3.610888234106824e-05
HMR_2794,,
HMR_2795,0.0,2.441406286379788e-05
HMR_2796,,
HMR_2797,-2.441406195430318e-06,3.8524736737599596e-05
HMR_2798,-2.2492590462699553,1.9128999710083008
HMR_2799,0.0,2.9900997105869465e-05
HMR_2800,-52.803587161311555,6.516534328460693
HMR_2805,-1.220703097715159e-06,5.853013135492802e-05
HMR_2806,-7.291073049380913,3.4362361431121826
HMR_2811,3.662109293145477e-06,2.7048970878240652e-05
HMR_2812,1.938655839325932,1.8221913576126099
HMR_2813,-2.441406195430318e-06,4.2215859139105305e-05
HMR_2814,-1.938642130257847,1.822183609008789
HMR_2815,-3.662109293145477e-06,4.386046202853322e-05
HMR_2816,-1.9386391500256082,1.8221882581710815
HMR_2817,0.0,6.459353608079255e-05
HMR_2819,1.938655004860891,1.8221499919891357
HMR_2821,7.105427357601002e-15,4.567452924675308e-05
HMR_2822,-1.9386446336527143,1.8221609592437744
HMR_2823,1.220703097715159e-06,3.227369234082289e-05
HMR_2824,,
HMR_2827,1.9386488059778273,1.8221607208251953
HMR_2829,6.10351571594947e-06,4.688199260272086e-05
HMR_2830,,
HMR_2831,1.220703097715159e-06,4.046773392474279e-05
HMR_2832,1.1678888462118096,1.7668551206588745
HMR_2833,-3.662109293145477e-06,4.032017750432715e-05
HMR_2834,1.9386558393261453,1.822162389755249
HMR_2835,1.220703097715159e-06,3.227368870284408e-05
HMR_2836,1.9386503556983712,1.8221749067306519
HMR_2837,0.0,5.17900480190292e-05
HMR_2838,1.9386280635612394,1.822157859802246
HMR_2839,-6.10351571594947e-06,3.6108885979047045e-05
HMR_2840,-1.9386207917945697,1.8221811056137085
HMR_2841,-2.441406195430318e-06,4.8767051339382306e-05
HMR_2842,-1.9386272290961983,1.8221688270568848
HMR_2843,0.0,3.4526696254033595e-05
HMR_2844,-1.9386234143989327,1.8221622705459595
HMR_2845,1.220703097715159e-06,4.046773392474279e-05
HMR_2846,-1.9386410573736583,1.8221720457077026
HMR_2847,-2.441406195430318e-06,2.9801163691445254e-05
HMR_2848,-1.9440993542539502,1.8221327066421509
HMR_2849,1.220703097715159e-06,5.031606997363269e-05
HMR_2850,1.9386485675599516,1.822156548500061
HMR_2851,-1.220703097715159e-06,4.726187034975737e-05
HMR_2852,1.9386738399293364,1.8221604824066162
HMR_2853,2.441406195430318e-06,2.9801163691445254e-05
HMR_2854,-1.9386147121217263,1.8221811056137085
HMR_2855,-3.662109293145477e-06,4.032017750432715e-05
HMR_2856,-1.9386225799348296,1.8221827745437622
HMR_2857,3.662109293145477e-06,2.704896905925125e-05
HMR_2859,1.9386708596963231,1.822164535522461
HMR_2861,1.220703097715159e-06,2.1107929569552653e-05
HMR_2862,-11.980384840208515,6.0978569984436035
HMR_2863,-2.441406195430318e-06,5.1732477004406974e-05
HMR_2864,-1.9386354545372768,1.8221675157546997
HMR_2865,-3.662109293145477e-06,3.6437533708522096e-05
HMR_2866,-1.9441043610440403,1.822167992591858
HMR_2867,4.8828123837552084e-06,4.541278394754045e-05
HMR_2868,-16.363856034303886,8.841059684753418
HMR_2869,-1.3427734302240424e-05,5.95397905271966e-05
HMR_2870,-1.7885178766815955,1.8574069738388062
HMR_2871,1.220703097715159e-06,3.227369234082289e-05
HMR_2872,-1.9386297324915205,1.8221592903137207
HMR_2873,-2.441406195430318e-06,3.444027606747113e-05
HMR_2874,-1.9386378387229684,1.8221877813339233
HMR_2875,1.220703097715159e-06,3.22736959788017e-05
HMR_2876,-1.9386061290521752,1.8221733570098877
HMR_2877,-22.201673789317347,8.690831184387207
HMR_2878,2.441406195430318e-06,4.2215859139105305e-05
HMR_2879,-22.201650901133753,8.69081974029541
HMR_2884,2.441406195430318e-06,2.429168853268493e-05
HMR_2886,22.203365711503466,8.690826416015625
HMR_2888,-1.220703097715159e-06,2.1107929569552653e-05
HMR_2890,,
HMR_2896,-1.220703097715159e-06,5.0316066335653886e-05
HMR_2897,-1.9424517490335518,1.8221882581710815
HMR_2898,-4.882812390860636e-06,3.829196430160664e-05
HMR_2899,-1.7885343275633403,1.857424259185791
HMR_2900,0.0,3.4526696254033595e-05
HMR_2901,-1.9386525014658105,1.8221688270568848
HMR_2902,4.882812390860636e-06,5.155935286893509e-05
HMR_2903,-0.7976560607175287,1.8221551179885864
HMR_2904,-2.441406195430318e-06,3.852473309962079e-05
HMR_2905,-1.9386415342109515,1.8221842050552368
HMR_2906,1.938692794205764,1.8221865892410278
HMR_2907,1.220703097715159e-06,5.031607724959031e-05
HMR_2908,1.9386647800227195,1.8221834897994995
HMR_2910,0.0,7.72040439187549e-05
HMR_2911,,
HMR_2913,-7.324218586290954e-06,6.417694385163486e-05
HMR_2914,-1.9386476138850242,1.8221583366394043
HMR_2916,0.0,6.905339250806719e-05
HMR_2917,1.938662634255678,1.8221511840820312
HMR_2918,22.20166425257419,8.690814971923828
HMR_2919,-2.441406195430318e-06,6.454738468164578e-05
HMR_2920,22.20163754969333,8.690824508666992
HMR_2922,4.882812390860636e-06,4.8583369789412245e-05
HMR_2923,-1.9386467794196847,1.8221795558929443
HMR_2925,7.324218586290954e-06,5.4097941756481305e-05
HMR_2926,-1.9386305669563058,1.822160005569458
HMR_2928,4.882812390860636e-06,3.417968764551915e-05
HMR_2929,-1.940220007354334,1.822171926498413
HMR_2930,-1.9402078480070273,1.822184443473816
HMR_2931,0.0,4.882812572759576e-05
HMR_2932,-1.9402102321928183,1.8221793174743652
HMR_2942,-8.643477238046202,0.6348622441291809
HMR_2943,-8.643471516000755,0.6348631978034973
HMR_2944,-8.643467701303255,0.6348763704299927
HMR_2945,-8.636788441914547,0.634870171546936
HMR_2946,-8.644176250457797,0.6348728537559509
HMR_2947,,
HMR_2948,-63.38569735050009,6.054571151733398
HMR_2951,-8.638529804250638,0.6348659992218018
HMR_2954,-8.643476284371872,0.6349033117294312
HMR_2955,-8.644884330754728,0.6349092125892639
HMR_2956,-8.644195323943663,0.6349005699157715
HMR_2961,,
HMR_2962,-8.643486774789352,0.6348848342895508
HMR_2963,-8.643482960092086,0.6348738074302673
HMR_2964,-8.644174343108702,0.6348786950111389
HMR_2965,-8.643486774789594,0.6348824501037598
HMR_2966,-8.643488682137985,0.6348880529403687
HMR_2967,-8.643506801950238,0.6348892450332642
HMR_2968,-8.643497265207074,0.634874701499939
HMR_2969,-8.644194370269574,0.6348829865455627
HMR_2970,-8.642328135926391,0.6348892450332642
HMR_2971,-7.494850046083727,0.6348864436149597
HMR_2972,-8.643474377023011,0.634900689125061
HMR_2973,-8.643458164559632,0.6348740458488464
HMR_2974,-8.643483913766175,0.6348849534988403
HMR_2975,-8.643488682137757,0.6348910927772522
HMR_2976,-8.64346579395432,0.6348679065704346
HMR_2977,-8.643453396188761,0.6348743438720703
HMR_2978,-8.643482960092015,0.6348713636398315
HMR_2979,-8.64346293293167,0.6348937749862671
HMR_2980,-8.643464840280302,0.6348885297775269
HMR_2982,-8.641219120313878,0.6348536610603333
HMR_2983,-8.642346255738175,0.6348839998245239
HMR_2985,-8.639714151152873,0.6348495483398438
HMR_2986,-8.64417434310893,0.6348863244056702
HMR_2988,-8.792579562981253,0.5152840614318848
HMR_2989,-8.64348486744072,0.6348755955696106
HMR_2990,-8.64347437702348,0.6348826885223389
HMR_2994,-8.642345302063859,0.6348699927330017
HMR_2998,-8.639732270965112,0.6348697543144226
HMR_2999,5.9832023059145385,11.189107894897461
HMR_3001,-8.792582424004188,0.515275239944458
HMR_3002,-8.643492496835492,0.6348556280136108
HMR_3003,-8.643474377023239,0.634878396987915
HMR_3017,-106.43352355469794,0.3780877888202667
HMR_3018,-89.519476904691,5.244319618213922e-05
HMR_3021,-82.67355013054886,4.048614209750667e-05
HMR_3023,-94.0834341909681,4.851719131693244e-05
HMR_3053,-593.8820190429688,96.05529022216797
HMR_3054,-524.18017578125,94.51639556884766
HMR_3055,-893.5590687890625,105.65406036376953
HMR_3056,-792.827392578125,95.71862030029297
HMR_3057,-81.52729797363281,5.504183769226074
HMR_3058,-1.1786835193634033,1.8040900230407715
HMR_3059,30.977783203125,7.719894886016846
HMR_3062,-81.5273208618164,5.504167556762695
HMR_3063,-1.178686261177063,1.80406653881073
HMR_3064,30.977773666381836,7.719918251037598
HMR_3065,-27.493227005004883,1.446484923362732
HMR_3066,-81.52732849121094,5.504184246063232
HMR_3067,-1.1786596775054932,1.8040988445281982
HMR_3068,30.97777557373047,7.719926834106445
HMR_3069,-27.493257522583008,1.4464622735977173
HMR_3070,-81.5273208618164,5.504157543182373
HMR_3071,-1.1786648035049438,1.8040703535079956
HMR_3072,30.977764129638672,7.71992301940918
HMR_3073,-27.49321937561035,1.446478247642517
HMR_3074,-81.52730560302734,5.5041680335998535
HMR_3075,-1.1786999702453613,1.804067850112915
HMR_3076,30.977767944335938,7.7199201583862305
HMR_3094,-81.52731323242188,5.504157543182373
HMR_3095,-1.1786694526672363,1.8040649890899658
HMR_3096,30.977758407592773,7.719934463500977
HMR_3097,-27.493236541748047,1.4464818239212036
HMR_3098,-81.35745239257812,5.480280876159668
HMR_3099,-1.3485265970230103,1.7906030416488647
HMR_3100,31.14763641357422,7.783506870269775
HMR_3101,-27.49325180053711,1.4465190172195435
HMR_3102,-81.69438171386719,5.455286979675293
HMR_3106,-41.533692015215934,3.660074798972346e-05
HMR_3107,30.833015864726747,13.091316223144531
HMR_3108,-1.4410154942933673,1.8040951490402222
HMR_3109,20.36363333513401,0.8564484715461731
HMR_3110,-27.339644091390028,1.4464530944824219
HMR_3111,30.833027308818146,13.09133529663086
HMR_3112,-1.4410151366651007,1.8040707111358643
HMR_3113,20.363633335133613,0.85645991563797
HMR_3114,-27.33960785176555,1.446487307548523
HMR_3115,30.833023494121335,13.091323852539062
HMR_3116,-1.441056979126131,1.804081916809082
HMR_3117,20.36362952043669,0.8564562797546387
HMR_3118,-27.339579241536455,1.4464638233184814
HMR_3121,30.833027308818146,13.091334342956543
HMR_3128,30.83302349412088,13.09132194519043
HMR_3135,30.833023494121107,13.091344833374023
HMR_3142,30.833052104350827,13.091344833374023
HMR_3149,30.833036845565744,13.091323852539062
HMR_3156,31.00061987591272,13.138596534729004
HMR_3170,30.833017772074925,13.091337203979492
HMR_3171,-1.4410271768032885,1.804064154624939
HMR_3172,20.363629520436234,0.8564395308494568
HMR_3173,-27.339602129719992,1.4464722871780396
HMR_3174,30.833002513286317,13.091322898864746
HMR_3175,-1.4410337333146686,1.8040759563446045
HMR_3176,20.363633335133954,0.8564555644989014
HMR_3177,-27.33960022237096,1.4465047121047974
HMR_3178,30.83303684556131,13.091324806213379
HMR_3179,-1.4410309915005541,1.8040430545806885
HMR_3180,20.363621891041703,0.85645592212677
HMR_3181,-81.82758941316928,6.365219593048096
HMR_3182,85.32103938780006,14.146956443786621
HMR_3183,-1.4410499457779906,1.804081916809082
HMR_3184,20.363639057179796,0.8564500212669373
HMR_3185,-27.339619295857744,1.4464836120605469
HMR_3186,30.83304638230493,13.091344833374023
HMR_3187,-1.4410292033616656,1.8040815591812134
HMR_3188,20.36364477922575,0.8564596772193909
HMR_3189,-27.339617388508827,1.4464689493179321
HMR_3190,30.833033030863987,13.091312408447266
HMR_3191,-1.4410487536846972,1.804062843322754
HMR_3192,20.363639057179398,0.8564722537994385
HMR_3193,-27.33960403706817,1.4464925527572632
HMR_3194,30.83302730881809,13.091336250305176
HMR_3195,-1.4410157327114916,1.804080605506897
HMR_3196,20.36360281755543,0.8564411401748657
HMR_3197,-27.339594500324324,1.4464651346206665
HMR_3198,30.83303684614731,13.09131908416748
HMR_3199,-1.4410303960403326,1.8041013479232788
HMR_3200,20.36361616899626,0.8564432859420776
HMR_3201,-27.313988883545164,1.4464457035064697
HMR_3202,30.591282615713396,13.177779197692871
HMR_3203,-1.3970041101424613,1.917276382446289
HMR_3204,20.083063301923175,1.1557486057281494
HMR_3205,-27.452639869767495,1.5034899711608887
HMR_3218,30.833050197001683,13.091343879699707
HMR_3219,-1.4410224084317065,1.8041069507598877
HMR_3220,20.36360663225264,0.8564630150794983
HMR_3221,-27.339625017903586,1.4464441537857056
HMR_3222,30.833034938213075,13.09134292602539
HMR_3223,-1.4410133485261554,1.8040680885314941
HMR_3224,20.363621891042158,0.8564438223838806
HMR_3225,-27.339609759114182,1.4464662075042725
HMR_3229,,
HMR_3230,31.137645442792632,13.141447067260742
HMR_3231,-1.757553209242019,1.832758903503418
HMR_3232,20.66870421221614,0.9746458530426025
HMR_3233,-27.321856467290218,1.4465014934539795
HMR_3234,33.47031882226696,13.369792938232422
HMR_3235,-3.909371126640565,2.973436117172241
HMR_3236,25.429774725254447,2.0879011154174805
HMR_3237,-24.125137500034384,1.768862009048462
HMR_3240,30.833050197002137,13.091346740722656
HMR_3241,-1.4410300378266925,1.8040803670883179
HMR_3242,20.363627613088056,0.8564619421958923
HMR_3243,-27.33961357381139,1.4464715719223022
HMR_3244,30.833027308818146,13.091341018676758
HMR_3245,-1.441031587547002,1.8040876388549805
HMR_3246,20.363629520436234,0.8564637303352356
HMR_3247,-27.339611666463213,1.446468472480774
HMR_3272,9.006411422841552,3.6576075553894043
HMR_3288,,
HMR_3296,-44.09522036061804,3.586007833480835
HMR_3316,,
HMR_3321,,
HMR_3322,-54.821014404296875,8.503686904907227
HMR_3326,-81.52730560302734,5.504172325134277
HMR_3327,-58.01532745361328,7.256306171417236
HMR_3328,88.15692138671875,9.205390930175781
HMR_3329,-27.835756301879883,4.211901664733887
HMR_3330,-81.52731323242188,5.504159927368164
HMR_3331,-1.1786770820617676,1.8040850162506104
HMR_3332,30.977771759033203,7.7199482917785645
HMR_3333,-27.493242263793945,1.4464783668518066
HMR_3334,-81.52731323242188,5.504165172576904
HMR_3335,-1.1786633729934692,1.8040891885757446
HMR_3336,30.977745056152344,7.719930648803711
HMR_3337,-27.493242263793945,1.446437954902649
HMR_3338,-81.52730560302734,5.504167079925537
HMR_3339,-1.1786733865737915,1.804062008857727
HMR_3340,30.977764129638672,7.719923496246338
HMR_3341,-27.493223190307617,1.4464757442474365
HMR_3342,-81.5273208618164,5.504171848297119
HMR_3343,-1.1786786317825317,1.8040683269500732
HMR_3344,,
HMR_3345,,
HMR_3346,-81.22222900390625,5.484382629394531
HMR_3347,-1.4837603569030762,1.8327699899673462
HMR_3348,31.2828426361084,7.828882694244385
HMR_3349,-27.49322509765625,1.4464913606643677
HMR_3350,-78.7050552368164,6.150447845458984
HMR_3351,-3.8423454761505127,2.9734277725219727
HMR_3352,36.04655456542969,7.7716383934021
HMR_3353,-24.20832061767578,1.7688461542129517
HMR_3356,-81.52728271484375,5.50416374206543
HMR_3357,-1.178688406944275,1.8040815591812134
HMR_3358,30.977766036987305,7.719918251037598
HMR_3359,-27.493227005004883,1.4464800357818604
HMR_3360,-81.52731323242188,5.504167556762695
HMR_3361,-1.1786822080612183,1.8040820360183716
HMR_3362,30.977767944335938,7.71992826461792
HMR_3363,-27.493242263793945,1.446480631828308
HMR_3375,8.946127891540527,3.657608985900879
HMR_3396,116.82984298832889,78.48085021972656
HMR_3397,116.82984298832889,78.4808578491211
HMR_3398,90.10829628895618,65.30790710449219
HMR_3406,134.94021519740988,91.2823257446289
HMR_3407,,
HMR_3408,134.92833376364257,91.2823257446289
HMR_3409,92.23923250087716,78.61808776855469
HMR_3411,157.35664767409827,104.27727508544922
HMR_3413,114.65555053664826,91.58139038085938
HMR_3414,71.63174367144319,79.02549743652344
HMR_3416,179.77243165225076,117.27503204345703
HMR_3421,51.657357988259946,79.71170043945312
HMR_3422,10.387202981230018,67.81419372558594
HMR_3423,114.65555053664713,91.5813980102539
HMR_3424,137.07134214419466,104.55577850341797
HMR_3425,94.37026026553298,92.00762939453125
HMR_3426,49.77783568080929,66.20268249511719
HMR_3427,29.493150039212196,66.92376708984375
HMR_3428,-13.530704509708187,55.22739028930664
HMR_3429,9.195954969308502,67.81114196777344
HMR_3431,72.19418804885419,79.07722473144531
HMR_3432,94.60989954775954,91.98922729492188
HMR_3433,51.90890922183189,79.70361328125
HMR_3446,-71.55117977220772,8.107900619506836
HMR_3447,-1.3732910701946821e-06,4.283863017917611e-05
HMR_3448,30.833023493492703,13.091337203979492
HMR_3449,-1.4410160897108426,1.8040632009506226
HMR_3450,20.363627613087658,0.8564597368240356
HMR_3451,-27.33424212070264,1.4464746713638306
HMR_3452,29.635880943284064,13.220643997192383
HMR_3453,-0.4010620777232248,2.092822790145874
HMR_3454,19.3418056383249,1.3715894222259521
HMR_3455,27.58495244954122,1.499707579612732
HMR_3456,-82.00013611692742,6.533729076385498
HMR_3457,-59.80173922926531,9.175582885742188
HMR_3475,-29.379575729370117,0.6617642641067505
HMR_3476,-33.825984954833984,4.542941093444824
HMR_3478,-45.66634238611139,3.444027606747113e-05
HMR_3491,9.15527380129788e-06,3.848120104521513e-05
HMR_3505,-19.445556640625,3.12058162689209
HMR_3520,91.27961050505348,2.9876069675083272e-05
HMR_3522,14.69457761153194,13.556801795959473
HMR_3537,,
HMR_3538,-23.306786543343094,2.2101082801818848
HMR_3539,,
HMR_3540,-23.306805616829678,2.210115432739258
HMR_3541,-23.351834654750604,2.210132122039795
HMR_3542,,
HMR_3543,,
HMR_3544,-23.306815153572956,2.210129499435425
HMR_3546,,
HMR_3547,-21.51861011800736,2.2101247310638428
HMR_3548,-23.306780821297423,2.210115432739258
HMR_3549,-23.395423182310026,2.2101032733917236
HMR_3550,,
HMR_3553,,
HMR_3555,,
HMR_3556,,
HMR_3557,,
HMR_3558,-23.30678654334355,2.210143804550171
HMR_3559,-23.306771284554486,2.2101316452026367
HMR_3560,,
HMR_3561,-21.473537211068162,2.210108757019043
HMR_3562,,
HMR_3563,,
HMR_3564,,
HMR_3565,,
HMR_3566,-23.30679608008643,2.2101380825042725
HMR_3567,-23.30680561682965,2.2101199626922607
HMR_3568,,
HMR_3569,,
HMR_3570,,
HMR_3571,-23.61187458655604,2.226461410522461
HMR_3572,,
HMR_3573,,
HMR_3574,-23.351827025355988,2.2101290225982666
HMR_3575,,
HMR_3576,,
HMR_3577,-23.16485580505764,2.210113763809204
HMR_3578,-23.310755789347866,2.2101030349731445
HMR_3579,,
HMR_3580,,
HMR_3581,-23.231113017627194,2.210127353668213
HMR_3582,,
HMR_3583,,
HMR_3584,,
HMR_3585,,
HMR_3587,,
HMR_3588,-23.23144605068569,2.21010160446167
HMR_3590,-23.31076723343989,2.210127353668213
HMR_3591,,
HMR_3592,,
HMR_3593,,
HMR_3594,-23.30677509925175,2.210080146789551
HMR_3595,-23.306792265389447,2.2101023197174072
HMR_3596,,
HMR_3597,436.4283571354289,3.860202195937745e-05
HMR_3622,,
HMR_3625,-3.9222429728771004,2.233144521713257
HMR_3626,,
HMR_3627,-3.9222258067384956,2.233164072036743
HMR_3628,-3.922245357061982,2.233186721801758
HMR_3629,,
HMR_3630,,
HMR_3631,50.820015763387275,6.790762901306152
HMR_3633,,
HMR_3635,-3.9222453570628915,2.2331817150115967
HMR_3636,-3.922252748038389,2.2331748008728027
HMR_3637,,
HMR_3639,,
HMR_3640,,
HMR_3642,,
HMR_3643,,
HMR_3644,,
HMR_3645,-3.9222284293433205,2.2331888675689697
HMR_3646,-3.9222331977149025,2.233180522918701
HMR_3647,,
HMR_3648,-3.9222355819006935,2.233149528503418
HMR_3649,,
HMR_3650,,
HMR_3651,,
HMR_3652,,
HMR_3653,-3.9222601390147958,2.2331929206848145
HMR_3654,-3.9222210383678373,2.233166217803955
HMR_3655,,
HMR_3656,,
HMR_3657,,
HMR_3658,-3.6171844935678763,2.2341277599334717
HMR_3659,,
HMR_3660,,
HMR_3662,,
HMR_3663,,
HMR_3664,-3.927777686930611,2.2331736087799072
HMR_3665,-3.9260715459300712,2.233166456222534
HMR_3666,,
HMR_3667,,
HMR_3668,-3.771962273957726,2.1112465858459473
HMR_3669,,
HMR_3670,,
HMR_3671,,
HMR_3672,,
HMR_3675,-3.922235581900779,2.2331483364105225
HMR_3677,-3.926034829468435,2.233213424682617
HMR_3678,,
HMR_3679,,
HMR_3680,,
HMR_3681,-3.9222382045050637,2.2331433296203613
HMR_3682,-3.922250363852598,2.23317289352417
HMR_3683,,
HMR_3684,-22.70342409351518,2.2101194858551025
HMR_3685,,
HMR_3686,-22.70344125965356,2.2101120948791504
HMR_3687,-22.702742247242185,2.2101147174835205
HMR_3688,,
HMR_3689,,
HMR_3690,-22.703452703745356,2.210141897201538
HMR_3692,,
HMR_3694,-22.703418371469283,2.21010684967041
HMR_3695,-22.70200555671532,2.2100727558135986
HMR_3696,,
HMR_3698,,
HMR_3699,,
HMR_3701,,
HMR_3702,,
HMR_3703,,
HMR_3704,-22.70342409351541,2.2101378440856934
HMR_3705,-22.7034336302588,2.2101359367370605
HMR_3706,,
HMR_3707,-22.70339739063455,2.2101075649261475
HMR_3708,,
HMR_3709,,
HMR_3710,,
HMR_3711,,
HMR_3712,-22.70344507435037,2.2101364135742188
HMR_3713,-22.703445074350356,2.2100934982299805
HMR_3714,,
HMR_3715,,
HMR_3716,,
HMR_3717,-23.00849115589334,2.226484537124634
HMR_3718,,
HMR_3719,,
HMR_3721,,
HMR_3722,,
HMR_3723,-22.70552859453558,2.2101047039031982
HMR_3724,-22.70335932261129,2.2100961208343506
HMR_3725,,
HMR_3726,,
HMR_3727,-22.70458315559459,2.2101218700408936
HMR_3728,,
HMR_3729,,
HMR_3730,,
HMR_3731,,
HMR_3734,-22.704568427263993,2.2100982666015625
HMR_3736,-22.703384118143745,2.210123300552368
HMR_3737,,
HMR_3738,,
HMR_3739,,
HMR_3740,-22.703435537607206,2.210062026977539
HMR_3741,-22.703431722910167,2.210083484649658
HMR_3742,,
HMR_3746,46.90318155238215,0.0
HMR_3831,-12.914642253747214,69.52400207519531
HMR_3832,-45.84719763769429,45.248600006103516
HMR_3855,-40.03893950857606,7.5657172203063965
HMR_3859,-262.72444726936607,67.4267578125
HMR_3864,-16.111720362918113,7.475249276467366e-06
HMR_3867,-2.2819783379627983,0.0
HMR_3915,-23.040338460333125,31.83408546447754
HMR_3921,63.64428573931002,8.544921911379788e-06
HMR_3951,-3.4651854553066928,0.0
HMR_3953,-1.220703097715159e-06,1.2145843356847763e-05
HMR_3966,-36.98828339527874,0.767900288105011
HMR_3996,-10.519894581341113,1.6409580707550049
HMR_4072,,
HMR_4078,-112.88475415663618,20.456005096435547
HMR_4079,-30.981675115053793,42.5617561340332
HMR_4124,-16.82843706025575,2.8147354125976562
HMR_4182,-15.314437975063885,0.3613117039203644
HMR_4205,98.42043020455118,1.7089843822759576e-05
HMR_4227,-378.8839576107399,53.73592758178711
HMR_4241,13.642800787197531,31.265966415405273
HMR_4261,40.15654354679521,68.6855239868164
HMR_4263,-35.989871497671075,12.511371612548828
HMR_4266,74.69420161286558,1.3524485439120326e-05
HMR_4270,-23.801259248620408,12.1973295211792
HMR_4278,43.93372249189443,68.44954681396484
HMR_4284,5.754894369852039,1.5158029794692993
HMR_4313,-67.88884500323205,1.0571598977549002e-05
HMR_4314,-135.77769815170439,8.022117071959656e-06
HMR_4318,,
HMR_4343,2.6758641843336264,10.415502548217773
HMR_4422,-18.507060439871253,42.014442443847656
HMR_4466,-2.9524754598348615,2.737710475921631
HMR_4538,-3.0517577442878974e-07,5.276982392388163e-06
HMR_4549,,
HMR_4556,-38.85120680064301,48.12537384033203
HMR_4592,-38.27464526754198,7.453118801116943
HMR_4594,-14.064741105288247,7.8860273361206055
HMR_4630,-27.4414119720459,15.159878730773926
HMR_4664,-18.853248930347476,0.6842880249023438
HMR_4672,-17.815346860663958,70.27778625488281
HMR_4684,26.12043245755855,3.036461066585616e-06
HMR_4696,26.846192103251383,3.6209936141967773
HMR_4700,-67.7476749165376,7.929008483886719
HMR_4701,16.25756391873633,31.435792922973633
HMR_4702,-459.8102522909676,9.074737548828125
HMR_4756,175.98191903784905,2.9900997105869465e-05
HMR_4757,-328.7002212500062,57.46333312988281
HMR_4762,209.19702345105716,73.22612762451172
HMR_4763,,
HMR_4764,-124.69985126359244,19.786989212036133
HMR_4767,0.006685057627187518,0.00013044399383943528
HMR_4768,,
HMR_4771,67.26371672784194,10.617626190185547
HMR_4776,-457.5224886064134,3.7101290225982666
HMR_4777,-457.50054342385107,3.710130214691162
HMR_4782,,
HMR_4783,,
HMR_4790,-7.982093138359193,1.3617774129670579e-05
HMR_4831,34.96531260923149,7.77139139175415
HMR_4902,0.0,0.0
HMR_4903,0.0,0.0
HMR_4938,-4.063296572125865,8.631674063508399e-06
HMR_4955,,
HMR_4957,-67.87095380969642,6.072922133171232e-06
HMR_4964,9.295801206797314,1.220703143189894e-05
HMR_5101,31.413114972502303,1.495050014455046e-06
HMR_5130,,
HMR_5131,,
HMR_5132,,
HMR_5133,,
HMR_5134,,
HMR_5135,,
HMR_5136,,
HMR_5137,,
HMR_5138,,
HMR_5139,,
HMR_5140,,
HMR_5141,,
HMR_5142,,
HMR_5143,,
HMR_5144,-5.29335051397419,3.702855348587036
HMR_5145,,
HMR_5146,,
HMR_5147,,
HMR_5148,,
HMR_5149,,
HMR_5150,,
HMR_5169,,
HMR_5170,,
HMR_5171,,
HMR_5173,,
HMR_5174,,
HMR_5222,,
HMR_5224,,
HMR_5225,,
HMR_5226,,
